,titres,liens,composes
74,"<a class=""omnitureproductlink product-image-link"" href=""/pantalon-jogging-volante-fille-imprime-fleurs-bleu-imprime.htm?ProductId=702081086&amp;FiltreCouleur=6396&amp;t=1"">Pantalon jogging volanté fille imprimé fleurs - bleu imprimé</a>",/pantalon-jogging-volante-fille-imprime-fleurs-bleu-imprime.htm?ProductId=702081086&FiltreCouleur=6396&t=1,"['53% coton', '47% polyester', '52% coton', '46% polyester', '2% viscose']"
75,"<a class=""omnitureproductlink product-image-link"" href=""/tregging-couleur-fille-encre.htm?ProductId=702081017&amp;FiltreCouleur=6399&amp;t=1"">Tregging couleur fille - encre</a>",/tregging-couleur-fille-encre.htm?ProductId=702081017&FiltreCouleur=6399&t=1,"['98% coton', '2% élasthanne']"
76,"<a class=""omnitureproductlink product-image-link"" href=""/pantalon-paperbag-raye-fille-et-sa-ceinture-imprimee-fleurs-raye-bleu.htm?ProductId=341003416&amp;FiltreCouleur=0544&amp;t=1"">Pantalon paperbag rayé fille et sa ceinture imprimée fleurs...</a>",/pantalon-paperbag-raye-fille-et-sa-ceinture-imprimee-fleurs-raye-bleu.htm?ProductId=341003416&FiltreCouleur=0544&t=1,['100% coton']
77,"<a class=""omnitureproductlink product-image-link"" href=""/pantalon-skinny-basics-stone.htm?ProductId=341003089&amp;FiltreCouleur=0540&amp;t=1"">Pantalon skinny BASICS - stone</a>",/pantalon-skinny-basics-stone.htm?ProductId=341003089&FiltreCouleur=0540&t=1,"['98% coton', '2% élasthanne']"
78,"<a class=""omnitureproductlink product-image-link"" href=""/pantalon-jogging-fille-avec-bandes-cotes-gris.htm?ProductId=702080986&amp;FiltreCouleur=6440&amp;t=1"">Pantalon jogging fille avec bandes côtés - gris</a>",/pantalon-jogging-fille-avec-bandes-cotes-gris.htm?ProductId=702080986&FiltreCouleur=6440&t=1,"['68% coton', '32% polyester']"
79,"<a class=""omnitureproductlink product-image-link"" href=""/ensemble-de-sport-sweat-motif-coeur-et-legging-technique-fille-peche.htm?ProductId=341003748&amp;FiltreCouleur=1014&amp;t=1"">Ensemble de sport sweat motif coeur et legging technique...</a>",/ensemble-de-sport-sweat-motif-coeur-et-legging-technique-fille-peche.htm?ProductId=341003748&FiltreCouleur=1014&t=1,"['80% coton', '20% polyester', '95% polyester', '5% élasthanne']"
80,"<a class=""omnitureproductlink product-image-link"" href=""/jean-slim-indestructible-fille-et-sa-ceinture-fantaisie-stone.htm?ProductId=702080980&amp;FiltreCouleur=0540&amp;t=1"">Jean slim indestructible fille et sa ceinture fantaisie -...</a>",/jean-slim-indestructible-fille-et-sa-ceinture-fantaisie-stone.htm?ProductId=702080980&FiltreCouleur=0540&t=1,"['56% coton', '29% polyester', '14% Nylon', '1% élasthanne']"
81,"<a class=""omnitureproductlink product-image-link"" href=""/jean-skinny-basics-fille-double-stone.htm?ProductId=702080846&amp;FiltreCouleur=6404&amp;t=1"">Jean skinny Basics fille - double stone</a>",/jean-skinny-basics-fille-double-stone.htm?ProductId=702080846&FiltreCouleur=6404&t=1,"['68% coton', '30% polyester', '2% élasthanne']"
82,"<a class=""omnitureproductlink product-image-link"" href=""/ensemble-de-sport-sweat-zippe-et-legging-technique-fille-peche.htm?ProductId=341003698&amp;FiltreCouleur=1014&amp;t=1"">Ensemble de sport sweat zippé et legging technique fille -...</a>",/ensemble-de-sport-sweat-zippe-et-legging-technique-fille-peche.htm?ProductId=341003698&FiltreCouleur=1014&t=1,"['92% polyester', '8% élasthanne']"
83,"<a class=""omnitureproductlink product-image-link"" href=""/legging-uni-fille-elastique-irise-basics-peche.htm?ProductId=700050150&amp;FiltreCouleur=1014&amp;t=1"">Legging uni fille élastique irisé BASICS - pêche</a>",/legging-uni-fille-elastique-irise-basics-peche.htm?ProductId=700050150&FiltreCouleur=1014&t=1,"['95% coton', '5% élasthanne']"
84,"<a class=""omnitureproductlink product-image-link"" href=""/robe-sweat-fille-disney-marie-les-aristochats-rose-pale.htm?ProductId=341004946&amp;FiltreCouleur=1128&amp;t=1"">Robe sweat fille Disney® Marie les Aristochats - rose pâle</a>",/robe-sweat-fille-disney-marie-les-aristochats-rose-pale.htm?ProductId=341004946&FiltreCouleur=1128&t=1,['100% coton']
85,"<a class=""omnitureproductlink product-image-link"" href=""/tregging-brode-en-molleton-effet-denim-fille-double-stone.htm?ProductId=702081026&amp;FiltreCouleur=6390&amp;t=1"">Tregging brodé en molleton effet denim fille - double stone</a>",/tregging-brode-en-molleton-effet-denim-fille-double-stone.htm?ProductId=702081026&FiltreCouleur=6390&t=1,"['67% coton', '31% polyester', '2% élasthanne']"
86,"<a class=""omnitureproductlink product-image-link"" href=""/lot-de-2-leggings-basics-unis-fille-lot-de-2-corail-blanc.htm?ProductId=700050073&amp;FiltreCouleur=6589&amp;t=1"">Lot de 2 leggings Basics unis fille - lot de 2 : corail +...</a>",/lot-de-2-leggings-basics-unis-fille-lot-de-2-corail-blanc.htm?ProductId=700050073&FiltreCouleur=6589&t=1,"['95% coton', '5% élasthanne', '92% coton', '5% viscose', '3% élasthanne']"
87,"<a class=""omnitureproductlink product-image-link"" href=""/tregging-fantaisie-morphologik-waterless-fille-tour-de-hanches-fin-denim-brut.htm?ProductId=702081000&amp;FiltreCouleur=6399&amp;t=1"">Tregging fantaisie MorphologiK ""waterless"" fille tour de...</a>",/tregging-fantaisie-morphologik-waterless-fille-tour-de-hanches-fin-denim-brut.htm?ProductId=702081000&FiltreCouleur=6399&t=1,"['91% coton', '7% polyester', '2% élasthanne', '33% de']"
88,"<a class=""omnitureproductlink product-image-link"" href=""/tregging-brode-morphologik-fin-fille-vert-sauge.htm?ProductId=702081018&amp;FiltreCouleur=6720&amp;t=1"">Tregging brodé MorphologiK Fin fille - vert sauge</a>",/tregging-brode-morphologik-fin-fille-vert-sauge.htm?ProductId=702081018&FiltreCouleur=6720&t=1,"['98% coton', '2% élasthanne']"
89,"<a class=""omnitureproductlink product-image-link"" href=""/legging-fille-imprime-bleu-ciel.htm?ProductId=700050127&amp;FiltreCouleur=0511&amp;t=1"">Legging fille imprimé - bleu ciel</a>",/legging-fille-imprime-bleu-ciel.htm?ProductId=700050127&FiltreCouleur=0511&t=1,"['95% coton', '5% élasthanne']"
90,"<a class=""omnitureproductlink product-image-link"" href=""/corsaire-sport-matiere-technique-fille-bandes-cotes-terracotta.htm?ProductId=341003612&amp;FiltreCouleur=1214&amp;t=1"">Corsaire sport matière technique fille bandes côtés -...</a>",/corsaire-sport-matiere-technique-fille-bandes-cotes-terracotta.htm?ProductId=341003612&FiltreCouleur=1214&t=1,"['77% polyester', '23% élasthanne']"
91,"<a class=""omnitureproductlink product-image-link"" href=""/jean-paperbag-brode-fleurs-fille-bleu-jean.htm?ProductId=341003093&amp;FiltreCouleur=0518&amp;t=1"">Jean paperbag brodé fleurs fille - bleu jean</a>",/jean-paperbag-brode-fleurs-fille-bleu-jean.htm?ProductId=341003093&FiltreCouleur=0518&t=1,"['98% coton', '2% élasthanne']"
92,"<a class=""omnitureproductlink product-image-link"" href=""/robe-en-gaze-de-coton-fille-bleu-ciel.htm?ProductId=341003809&amp;FiltreCouleur=0511&amp;t=1"">Robe en gaze de coton fille - bleu ciel</a>",/robe-en-gaze-de-coton-fille-bleu-ciel.htm?ProductId=341003809&FiltreCouleur=0511&t=1,['100% coton']
93,"<a class=""omnitureproductlink product-image-link"" href=""/ensemble-robe-et-cardigan-fille-vert-emeraude.htm?ProductId=341004321&amp;FiltreCouleur=1309&amp;t=1"">Ensemble robe et cardigan fille - vert émeraude</a>",/ensemble-robe-et-cardigan-fille-vert-emeraude.htm?ProductId=341004321&FiltreCouleur=1309&t=1,[]
94,"<a class=""omnitureproductlink product-image-link"" href=""/lot-de-2-leggings-basics-fille-lot-bleu-marine.htm?ProductId=700050126&amp;FiltreCouleur=6406&amp;t=1"">Lot de 2 leggings Basics fille - lot bleu marine</a>",/lot-de-2-leggings-basics-fille-lot-bleu-marine.htm?ProductId=700050126&FiltreCouleur=6406&t=1,"['95% coton', '5% élasthanne', '96% coton', '3% élasthanne', '1% viscose']"
95,"<a class=""omnitureproductlink product-image-link"" href=""/robe-basics-imprimee-fille-manches-courtes-rose-poudre.htm?ProductId=702130698&amp;FiltreCouleur=1130&amp;t=1"">Robe Basics imprimée fille manches courtes - rose poudré</a>",/robe-basics-imprimee-fille-manches-courtes-rose-poudre.htm?ProductId=702130698&FiltreCouleur=1130&t=1,[]
96,"<a class=""omnitureproductlink product-image-link"" href=""/legging-sport-imprime-en-matiere-technique-fille-bleu.htm?ProductId=341003610&amp;FiltreCouleur=0502&amp;t=1"">Legging sport imprimé en matière technique fille - bleu</a>",/legging-sport-imprime-en-matiere-technique-fille-bleu.htm?ProductId=341003610&FiltreCouleur=0502&t=1,"['77% polyester', '23% élasthanne']"
97,"<a class=""omnitureproductlink product-image-link"" href=""/robe-sweat-fantaisie-fille-ecru.htm?ProductId=341003848&amp;FiltreCouleur=0401&amp;t=1"">Robe sweat fantaisie fille - écru</a>",/robe-sweat-fantaisie-fille-ecru.htm?ProductId=341003848&FiltreCouleur=0401&t=1,"['67% coton', '33% polyester']"
98,"<a class=""omnitureproductlink product-image-link"" href=""/robe-de-ceremonie-rayee-fille-manches-volantees-raye-bleu.htm?ProductId=341003763&amp;FiltreCouleur=0544&amp;t=1"">Robe de cérémonie rayée fille manches volantées - rayé bleu</a>",/robe-de-ceremonie-rayee-fille-manches-volantees-raye-bleu.htm?ProductId=341003763&FiltreCouleur=0544&t=1,"['100% coton', '100% coton', '100% coton']"
99,"<a class=""omnitureproductlink product-image-link"" href=""/jean-droit-details-uses-fille-double-stone.htm?ProductId=702080932&amp;FiltreCouleur=6404&amp;t=1"">Jean droit détails usés fille - double stone</a>",/jean-droit-details-uses-fille-double-stone.htm?ProductId=702080932&FiltreCouleur=6404&t=1,"['98% coton', '2% élasthanne']"
100,"<a class=""omnitureproductlink product-image-link"" href=""/robe-boutonnee-a-fleurs-fille-marine.htm?ProductId=702130905&amp;FiltreCouleur=0531&amp;t=1"">Robe boutonnée à fleurs fille - marine</a>",/robe-boutonnee-a-fleurs-fille-marine.htm?ProductId=702130905&FiltreCouleur=0531&t=1,['100% viscose']
101,"<a class=""omnitureproductlink product-image-link"" href=""/ensemble-2-pieces-robe-et-legging-fille-details-irises-rose-blush.htm?ProductId=702030386&amp;FiltreCouleur=6630&amp;t=1"">Ensemble 2 pièces robe et legging fille détails irisés -...</a>",/ensemble-2-pieces-robe-et-legging-fille-details-irises-rose-blush.htm?ProductId=702030386&FiltreCouleur=6630&t=1,"['96% coton', '4% élasthanne']"
102,"<a class=""omnitureproductlink product-image-link"" href=""/robe-longue-a-smocks-fille-carreaux-vert.htm?ProductId=702130938&amp;FiltreCouleur=6722&amp;t=1"">Robe longue à smocks fille - carreaux vert</a>",/robe-longue-a-smocks-fille-carreaux-vert.htm?ProductId=702130938&FiltreCouleur=6722&t=1,[]
103,"<a class=""omnitureproductlink product-image-link"" href=""/tregging-brode-morphologik-waterless-fille-tour-de-hanches-medium-double-stone.htm?ProductId=702081024&amp;FiltreCouleur=0541&amp;t=1"">Tregging brodé MorphologiK ""waterless"" fille tour de...</a>",/tregging-brode-morphologik-waterless-fille-tour-de-hanches-medium-double-stone.htm?ProductId=702081024&FiltreCouleur=0541&t=1,"['68% coton', '30% polyester', '2% élasthanne']"
104,"<a class=""omnitureproductlink product-image-link"" href=""/robe-de-ceremonie-volantee-motifs-fleurs-fille-ecru.htm?ProductId=341003716&amp;FiltreCouleur=0401&amp;t=1"">Robe de cérémonie volantée motifs fleurs fille - écru</a>",/robe-de-ceremonie-volantee-motifs-fleurs-fille-ecru.htm?ProductId=341003716&FiltreCouleur=0401&t=1,[]
105,"<a class=""omnitureproductlink product-image-link"" href=""/robe-a-smocks-fille-jaune-pale.htm?ProductId=702130906&amp;FiltreCouleur=0710&amp;t=1"">Robe à smocks fille - jaune pâle</a>",/robe-a-smocks-fille-jaune-pale.htm?ProductId=702130906&FiltreCouleur=0710&t=1,[]
106,"<a class=""omnitureproductlink product-image-link"" href=""/jean-style-paperbag-et-sa-ceinture-fleurie-fille-stone.htm?ProductId=702081063&amp;FiltreCouleur=6394&amp;t=1"">Jean style paperbag et sa ceinture fleurie fille - stone</a>",/jean-style-paperbag-et-sa-ceinture-fleurie-fille-stone.htm?ProductId=702081063&FiltreCouleur=6394&t=1,"['98% coton', '2% élasthanne']"
107,"<a class=""omnitureproductlink product-image-link"" href=""/legging-basics-fille-mi-mollets-corail.htm?ProductId=700050097&amp;FiltreCouleur=6589&amp;t=1"">Legging Basics fille mi-mollets - corail</a>",/legging-basics-fille-mi-mollets-corail.htm?ProductId=700050097&FiltreCouleur=6589&t=1,"['95% coton', '5% élasthanneCouleur']"
108,"<a class=""omnitureproductlink product-image-link"" href=""/pantalon-evase-fille-avec-ceinture-en-gaze-de-coton-ecru.htm?ProductId=341003105&amp;FiltreCouleur=0401&amp;t=1"">Pantalon évasé fille avec ceinture en gaze de coton - écru</a>",/pantalon-evase-fille-avec-ceinture-en-gaze-de-coton-ecru.htm?ProductId=341003105&FiltreCouleur=0401&t=1,[]
109,"<a class=""omnitureproductlink product-image-link"" href=""/tregging-brode-morphologik-waterless-fille-tour-de-hanches-medium-denim-noir.htm?ProductId=702081024&amp;FiltreCouleur=6560&amp;t=1"">Tregging brodé MorphologiK ""waterless"" fille tour de...</a>",/tregging-brode-morphologik-waterless-fille-tour-de-hanches-medium-denim-noir.htm?ProductId=702081024&FiltreCouleur=6560&t=1,"['68% coton', '30% polyester', '2% élasthanne']"
110,"<a class=""omnitureproductlink product-image-link"" href=""/pantacourt-en-gaze-de-coton-fille-ecru-imprime.htm?ProductId=702081052&amp;FiltreCouleur=6366&amp;t=1"">Pantacourt en gaze de coton fille - écru imprimé</a>",/pantacourt-en-gaze-de-coton-fille-ecru-imprime.htm?ProductId=702081052&FiltreCouleur=6366&t=1,[]
111,"<a class=""omnitureproductlink product-image-link"" href=""/pantacourt-denim-brode-fleurs-fille-stone.htm?ProductId=341003407&amp;FiltreCouleur=0540&amp;t=1"">Pantacourt denim brodé fleurs fille - stone</a>",/pantacourt-denim-brode-fleurs-fille-stone.htm?ProductId=341003407&FiltreCouleur=0540&t=1,"['98% coton', '2% élasthanne']"
112,"<a class=""omnitureproductlink product-image-link"" href=""/tregging-brode-morphologik-waterless-fille-tour-de-hanches-large-stone.htm?ProductId=702081025&amp;FiltreCouleur=6394&amp;t=1"">Tregging brodé MorphologiK ""waterless"" fille tour de...</a>",/tregging-brode-morphologik-waterless-fille-tour-de-hanches-large-stone.htm?ProductId=702081025&FiltreCouleur=6394&t=1,"['68% coton', '30% polyester', '2% élasthanne']"
113,"<a class=""omnitureproductlink product-image-link"" href=""/pantacourt-paperbag-fille-a-ceinture-fleurie-rose.htm?ProductId=341003408&amp;FiltreCouleur=1116&amp;t=1"">Pantacourt paperbag fille à ceinture fleurie - rose</a>",/pantacourt-paperbag-fille-a-ceinture-fleurie-rose.htm?ProductId=341003408&FiltreCouleur=1116&t=1,['100% coton']
114,"<a class=""omnitureproductlink product-image-link"" href=""/legging-sport-matiere-technique-fille-bande-cotes-motifs-fleurs-terracotta.htm?ProductId=341003611&amp;FiltreCouleur=1214&amp;t=1"">Legging sport matière technique fille bande côtés motifs...</a>",/legging-sport-matiere-technique-fille-bande-cotes-motifs-fleurs-terracotta.htm?ProductId=341003611&FiltreCouleur=1214&t=1,"['77% polyester', '23% élasthanne']"
115,"<a class=""omnitureproductlink product-image-link"" href=""/pantacourt-fluide-fille-vert-imprime.htm?ProductId=702081048&amp;FiltreCouleur=6716&amp;t=1"">Pantacourt fluide fille - vert imprimé</a>",/pantacourt-fluide-fille-vert-imprime.htm?ProductId=702081048&FiltreCouleur=6716&t=1,[]
116,"<a class=""omnitureproductlink product-image-link"" href=""/robe-a-bretelles-rayee-fil-brillant-fille-bleu-pale.htm?ProductId=341004971&amp;FiltreCouleur=0538&amp;t=1"">Robe à bretelles rayée fil brillant fille - bleu pâle</a>",/robe-a-bretelles-rayee-fil-brillant-fille-bleu-pale.htm?ProductId=341004971&FiltreCouleur=0538&t=1,"['69% coton', '30% lin', '1% fibre']"
117,"<a class=""omnitureproductlink product-image-link"" href=""/tregging-brode-morphologik-medium-fille-vert-sauge.htm?ProductId=702081019&amp;FiltreCouleur=6720&amp;t=1"">Tregging brodé MorphologiK Medium Fille - vert sauge</a>",/tregging-brode-morphologik-medium-fille-vert-sauge.htm?ProductId=702081019&FiltreCouleur=6720&t=1,"['98% coton', '2% élasthanne']"
118,"<a class=""omnitureproductlink product-image-link"" href=""/pantalon-jogging-fille-avec-bandes-cotes-gris-chine.htm?ProductId=702080986&amp;FiltreCouleur=6430&amp;t=1"">Pantalon jogging fille avec bandes côtés - gris chiné</a>",/pantalon-jogging-fille-avec-bandes-cotes-gris-chine.htm?ProductId=702080986&FiltreCouleur=6430&t=1,"['68% coton', '32% polyester']"
119,"<a class=""omnitureproductlink product-image-link"" href=""/robe-animee-de-broderie-anglaise-fille-manches-papillon-rose-pale.htm?ProductId=341004345&amp;FiltreCouleur=1128&amp;t=1"">Robe animée de broderie anglaise fille manches papillon -...</a>",/robe-animee-de-broderie-anglaise-fille-manches-papillon-rose-pale.htm?ProductId=341004345&FiltreCouleur=1128&t=1,['100% coton']
120,"<a class=""omnitureproductlink product-image-link"" href=""/jean-slim-morphologik-waterless-fille-tour-de-hanches-fin-denim-black.htm?ProductId=702081009&amp;FiltreCouleur=6554&amp;t=1"">Jean slim Morphologik ""waterless"" fille tour de hanches FIN...</a>",/jean-slim-morphologik-waterless-fille-tour-de-hanches-fin-denim-black.htm?ProductId=702081009&FiltreCouleur=6554&t=1,"['44% lors', '80% coton', '19% polyester', '1% élasthanne', '44% lors']"
121,"<a class=""omnitureproductlink product-image-link"" href=""/legging-basics-fille-ceinture-irisee-rose-fonce.htm?ProductId=700050085&amp;FiltreCouleur=6639&amp;t=1"">Legging Basics fille ceinture irisée - rose foncé</a>",/legging-basics-fille-ceinture-irisee-rose-fonce.htm?ProductId=700050085&FiltreCouleur=6639&t=1,"['95% coton', '5% élasthanne']"
122,"<a class=""omnitureproductlink product-image-link"" href=""/jean-slim-morphologik-waterless-fille-tour-de-hanches-medium-avec-usures-bleu-fonce-delave.htm?ProductId=702080997&amp;FiltreCouleur=6394&amp;t=1"">Jean slim MorphologiK ""waterless"" fille tour de hanches...</a>",/jean-slim-morphologik-waterless-fille-tour-de-hanches-medium-avec-usures-bleu-fonce-delave.htm?ProductId=702080997&FiltreCouleur=6394&t=1,"['98% coton', '2% élasthanne']"
123,"<a class=""omnitureproductlink product-image-link"" href=""/legging-sport-matiere-technique-fille-bandes-cotes-corail-fluo.htm?ProductId=341003558&amp;FiltreCouleur=1005&amp;t=1"">Legging sport matière technique fille bandes côtés - corail...</a>",/legging-sport-matiere-technique-fille-bandes-cotes-corail-fluo.htm?ProductId=341003558&FiltreCouleur=1005&t=1,"['92% polyester', '8% élasthanne']"
124,"<a class=""omnitureproductlink product-image-link"" href=""/robe-basics-imprimee-fille-manches-courtes-rose-pale.htm?ProductId=702130698&amp;FiltreCouleur=1128&amp;t=1"">Robe Basics imprimée fille manches courtes - rose pâle</a>",/robe-basics-imprimee-fille-manches-courtes-rose-pale.htm?ProductId=702130698&FiltreCouleur=1128&t=1,[]
125,"<a class=""omnitureproductlink product-image-link"" href=""/tregging-couleur-fille-mauve.htm?ProductId=702081017&amp;FiltreCouleur=1404&amp;t=1"">Tregging couleur fille - mauve</a>",/tregging-couleur-fille-mauve.htm?ProductId=702081017&FiltreCouleur=1404&t=1,"['98% coton', '2% élasthanne']"
